customer_id,age_group,residence_area_code,weight_lb,height_inchess
1734980,E ,E ,263.047219477,65.7197779394
2141183,B ,E ,189.29022731,68.4965016938
1481686,K ,F ,221.634235959,75.9372856656
84185,B ,F ,208.611052584,73.1722762998
1592719,G ,E ,190.610203252,72.2815327331
1077032,K ,F ,205.022544991,62.76118219
2048130,C ,F ,217.451235572,65.754995792
445092,G ,F ,203.402601209,70.266207148
1904529,F ,F ,166.116578551,67.7566207272
27632,G ,E ,243.204824902,61.8229843154
2145136,A ,G ,233.876371422,66.6895834547
549028,B ,E ,177.312263063,62.7914507834
960496,H ,F ,164.450471941,65.0846268567
1176018,J ,E ,184.187953627,68.42930949
1708325,D ,D ,209.493397821,65.9354858262
189248,C ,E ,218.869346423,71.0027332159
537971,D ,F ,192.217089072,57.852336137
1749076,D ,F ,195.669026805,73.2845182512
1958881,J ,A ,227.264820735,69.4008087856
2051864,B ,A ,224.564854891,66.1677286641
798792,F ,A ,234.212041081,71.4996807173
1630404,C ,D ,232.268163659,71.0846150487
232005,A ,E ,237.707200547,65.2420273485
1857603,F ,F ,246.620220341,66.0378955803
1508406,F ,C ,248.922723183,63.6632850943
1750638,J ,F ,158.969242085,64.2558949379
1859607,C ,B ,237.850838104,63.0182039077
878463,I ,E ,239.407318435,56.4653113358
392198,C ,E ,143.661853314,71.3994838914
1968927,D ,F ,226.885301871,65.3201572597
500944,D ,B ,309.098421243,71.5330349032
581318,C ,E ,205.390271721,61.6968845819
839891,K ,H ,182.689790283,65.499733628
2129846,C ,B ,199.959081597,66.0454707837
338349,D ,B ,281.575103434,68.7744458617
1261486,D ,C ,196.973171839,64.2787812627
849982,C ,F ,221.760452781,69.3974246451
221634,D ,D ,245.659766379,75.0372300524
2129648,G ,E ,198.506149199,66.227888611
1932805,A ,F ,218.237489391,68.981739633
1837605,D ,D ,174.67337714,70.3287328873
1514841,D ,A ,187.843656205,67.3729414553
1767001,F ,C ,189.602632924,60.7953940009
2128290,A ,G ,128.523716697,73.1716131831
1893007,A ,F ,178.55742021,68.9127343366
2141190,B ,C ,187.247500562,72.2237186847
478304,G ,F ,171.983779959,74.0455494327
1271508,C ,F ,196.478925333,66.1352243079
1072365,I ,F ,116.523509751,63.2819364007
718370,D ,E ,168.442554052,59.7843666625
220644,G ,E ,266.132107374,73.7715956105
1855753,D ,A ,221.017603039,60.7841707674
1813975,B ,E ,181.189031004,59.6025181785
1855029,D ,C ,257.763952975,62.8991155185
1480351,B ,F ,162.949739482,66.2147285783
2083445,B ,E ,194.85573712,67.5641952728
1484137,E ,B ,191.505183041,60.9587485742
907828,C ,G ,188.501274431,63.4108721517
582230,E ,E ,203.396513606,63.0565059914
1405088,J ,F ,189.048917782,61.3329932386
198813,D ,A ,182.60647209,71.0786215099
1442229,F ,E ,221.577036116,66.1711205324
171755,G ,E ,175.099673376,64.8887775615
1383409,I ,F ,151.948981289,60.6691858035
1061178,D ,E ,244.408326423,62.08982841
130769,C ,F ,180.344886379,64.4644280466
2044477,E ,C ,198.504516091,53.8219510817
1619577,C ,H ,216.649692409,63.2523514879
126502,F ,F ,190.944806485,55.6599235156
320313,B ,E ,192.830104808,60.4117036383
1623116,H ,A ,228.019119515,58.8513019107
1532753,D ,G ,162.727351226,75.397641222
1474930,F ,C ,145.813384195,60.9509065338
999564,J ,E ,136.383357961,67.2175455733
103114,G ,D ,138.40288569,58.3216126392
1276763,C ,E ,221.260091942,62.9088836494
1672190,D ,F ,161.778756325,71.1466282405
1630589,C ,E ,294.302829433,73.4179227489
771283,D ,H ,164.658284504,59.6335766368
1531657,F ,G ,237.750856382,74.6566715607
1421217,G ,H ,264.241092302,68.3150498808
1600810,D ,D ,177.723643435,62.413948234
1759334,C ,E ,191.576649096,62.1575209466
168311,F ,E ,248.556812839,64.1456145315
1692358,D ,E ,235.015762309,67.5629227872
1672596,D ,G ,170.621708444,71.7441522136
1585308,D ,G ,179.951447367,58.6587000927
1562811,F ,C ,204.821502519,69.1061145588
1779554,I ,E ,226.869919175,64.5747356045
1753240,E ,E ,177.431246914,66.4816858493
1429862,G ,F ,195.536086965,78.4593855022
1705621,C ,E ,223.385638338,78.8078675855
1692440,C ,F ,226.615021341,67.9675362151
1819748,E ,C ,184.514678463,63.2554444729
1714364,C ,A ,214.03123432,68.7886915184
1592184,B ,E ,202.785754221,56.3336030165
1502541,E ,E ,200.031665948,58.897320077
1698657,E ,F ,245.850473583,62.4506767655
1621815,D ,F ,187.507826212,63.0793331543
1774917,E ,C ,228.665423904,71.7662597243
1670257,D ,F ,187.718535526,69.1817237084
175173,J ,E ,223.155289237,66.0463228466
1663419,D ,C ,159.383583633,77.9017067626
2094335,E ,F ,247.197625191,60.734583377
1819212,C ,F ,188.153869446,67.4165824137
1930818,C ,E ,178.990874626,67.0877198456
1599145,F ,F ,200.870004232,70.8442032473
2035567,C ,G ,214.853770067,56.6761953363
1698206,D ,C ,215.530538329,68.3196974737
1779134,D ,D ,216.024046231,64.1647002448
2076393,A ,E ,174.736277201,59.3068342209
1559507,F ,H ,203.635480656,60.2314403774
1714418,I ,E ,235.406943748,52.9450592462
1502862,D ,B ,199.151214969,63.7442933966
2096452,D ,E ,188.509153781,64.2925633491
2109787,B ,A ,212.720439222,74.6700254154
1850031,D ,E ,155.149872847,72.7679733914
1923155,E ,D ,221.956306644,66.7257492331
1981315,D ,F ,236.746542123,64.3887626045
2132716,B ,G ,177.486868802,69.5953725998
2155708,B ,G ,200.970554183,66.7537526982
2152592,C ,G ,179.656516593,58.4654925707
1812046,A ,F ,224.798726594,67.7671617279
1946345,A ,F ,180.255601276,68.1699672176
1895964,E ,E ,138.20082118,77.1338881456
1766448,F ,E ,190.435544908,71.2786728139
1912166,C ,C ,229.2990731,59.7364213324
1855876,C ,A ,250.838036863,70.3562639931
1913668,B ,E ,193.12818187,62.0571531876
1946963,C ,G ,236.649770156,67.7646755651
1956580,F ,G ,217.683477588,71.8978734861
1990546,G ,G ,196.276690603,71.5815060749
2100111,E ,G ,201.871342122,65.4943111283
2150161,C ,B ,220.017226123,71.8034466883
1953534,C ,F ,212.181917744,60.531592462
2076713,C ,C ,193.204108855,64.5732762225
2025087,C ,F ,146.583366052,63.0840875591
2147086,B ,E ,126.144510069,71.1143154198
2085760,A ,G ,201.318923204,67.4954428136
2125138,A ,G ,191.916195333,71.7362447988
2155562,C ,G ,172.267016123,58.2570283922
1905731,J ,F ,223.006228028,59.0625210953
2155647,F ,F ,205.58058835,64.2772902121
2138329,C ,A ,250.101312607,59.7973895648
1779646,D ,A ,216.305452944,54.2738476138
2095929,C ,D ,199.010495633,70.8466632326
2140865,E ,E ,165.407612167,69.3286609018
2155623,I ,H ,238.927823243,66.8869688144
2066592,D ,H ,177.163107451,58.6264488652
2075747,A ,E ,176.285657359,63.7502977075
1948707,I ,H ,176.002618784,67.8206726238
1128055,D ,D ,261.704779062,73.7434179178
1540062,E ,D ,178.436980529,61.1370720753
1822045,E ,F ,225.186914589,67.0522451945
1728460,E ,H ,240.931733277,57.0958495526
266215,C ,E ,186.979634444,68.033201962
1533736,C ,H ,246.223111514,65.6017779084
2082073,E ,G ,200.249250483,66.49403578
339728,D ,E ,192.599138299,70.6856598465
290852,D ,E ,179.337882266,65.7860792477
1409710,K ,H ,169.490806917,66.326877659
60776,I ,G ,205.102436596,68.6523777846
2147741,J ,E ,172.066528094,69.0814360214
2044842,D ,E ,226.282744101,64.0299481462
1337631,D ,C ,248.069837041,70.2228536406
1665970,D ,C ,185.486754293,74.0750691686
1968354,C ,C ,189.407536288,65.8720374465
1855517,C ,H ,236.404716522,66.7315238247
1764246,G ,E ,190.666079598,70.1753723145
1866483,D ,E ,207.78521988,65.3138409663
2108087,J ,E ,186.552282755,67.2581125355
944342,A ,F ,178.136010926,67.6560012631
998215,B ,F ,218.072772162,70.8748129516
446525,F ,E ,212.531327376,66.2597801314
1477238,F ,C ,194.640396345,59.4187681204
1841350,F ,C ,184.537102535,61.1513585089
2155678,A ,G ,137.536239064,68.0995176103
1023138,C ,E ,228.667694779,74.1175742999
949286,K ,H ,229.988785485,70.2006263153
1017366,H ,E ,186.364825448,70.1037203966
1548150,E ,G ,222.185194521,65.0400926488
23146,B ,E ,177.507011109,69.5845125101
1611724,E ,F ,234.12333967,62.8984398667
1735031,B ,E ,223.796269876,69.3820204488
2103976,D ,D ,241.923254351,64.3783699637
2131795,G ,E ,221.71682707,70.2503778316
1838039,C ,G ,258.607580874,70.3203429657
1999716,C ,F ,142.964426896,59.3472308424
170161,J ,E ,176.193922512,65.7778136377
1709117,I ,H ,220.70701529,60.2164217042
1294699,H ,B ,231.57229825,69.5623213135
1441802,D ,F ,138.203504762,71.0722383391
1621228,J ,E ,249.012086545,60.0460023416
1664638,B ,F ,224.553178705,68.5044783814
1484014,D ,E ,228.312948794,63.2658023062
2061740,G ,C ,210.773582345,68.7459861247
2004112,C ,G ,206.582753302,66.3918114549
353397,C ,F ,206.999008633,63.7144858843
867948,B ,E ,215.007536787,59.7687740658
1607109,D ,C ,219.924555415,66.5854214939
764452,E ,C ,213.584342282,63.6762563213
1937145,C ,E ,224.809395072,71.935581184
1834468,B ,F ,215.953362276,63.3997989978
303743,B ,E ,215.884377144,67.4578989888
1156331,B ,C ,173.560574568,65.1412848296
2107974,G ,C ,203.570992329,66.7244985433
2155630,C ,C ,207.037736668,78.1247314555
1859201,G ,G ,231.808568187,72.7317793334
2079172,D ,F ,237.559063911,63.4049359787
931809,C ,C ,213.609927263,70.0999887924
1873771,B ,F ,221.950319827,71.4242490718
1909104,E ,E ,172.02479305,64.1472679312
2091921,E ,F ,161.141297394,59.8088869447
2155579,B ,F ,174.304725176,61.0963290183
1599978,C ,G ,167.66556176,75.8264148451
1458695,E ,C ,214.937061621,59.1803196275
646956,K ,E ,170.062550186,61.2005156164
2072388,E ,G ,206.879871975,66.5051027487
1314496,E ,C ,190.43805466,65.4829341699
2144078,A ,E ,247.477065541,70.8055850501
18821,D ,E ,160.053314049,66.6179057274
2070315,D ,H ,183.522270238,61.6584909818
1550993,D ,F ,193.71324309,62.4580866498
1802740,C ,G ,251.457184123,70.9583552991
1809305,B ,F ,198.121504654,71.1381603498
1733945,C ,E ,172.40296908,67.1257849472
2128719,D ,E ,250.870265619,63.4679210618
1582727,F ,D ,174.793830046,53.9288426429
1624922,B ,E ,202.622403159,58.4245669342
1774245,D ,E ,164.628224251,67.6325128542
1790054,B ,G ,185.050874615,59.515596224
437769,C ,E ,185.107823666,65.5892283478
1699715,F ,E ,176.023919692,69.763434055
80729,F ,G ,185.047584371,71.089483349
1530995,C ,B ,185.430230755,71.4596705863
1727029,D ,C ,238.816873583,66.457080048
1784749,E ,E ,218.593200484,58.3486233839
2038445,C ,B ,187.080142377,60.5846045289
1771138,C ,C ,179.674545368,72.3032050545
1712995,E ,E ,221.353993173,70.2958952549
2155616,D ,F ,166.860837835,66.6959914198
1930726,C ,E ,245.04169346,66.3445367378
19545,G ,H ,207.183439993,63.9560989986
1743937,B ,F ,266.611131868,67.5228447575
586634,E ,E ,224.543471267,66.587076808
1585063,D ,F ,242.431116418,61.8995143701
1028775,C ,E ,201.902716254,71.0032573439
1586060,F ,D ,166.662635941,63.344189774
1928884,D ,F ,171.309270572,73.7744908145
1352450,C ,F ,193.940648047,72.4951877346
1616682,K ,G ,175.257729293,71.0579465285
296717,F ,E ,199.826737965,55.9449324839
2073163,D ,G ,154.488150915,70.280332518
23245,G ,E ,185.271958431,56.9459162742
1542486,E ,D ,264.501394308,57.1061356324
1934632,E ,E ,178.941126835,62.6247444303
1269499,E ,G ,199.251347408,75.3746377054
848442,I ,F ,223.391504414,69.2970752154
2155555,D ,G ,205.658425393,69.0078502318
958080,D ,E ,157.449902299,63.9929147538
1683998,E ,E ,165.393805191,64.7819143811
1961751,F ,C ,212.000344241,65.8024217422
2155548,D ,F ,207.972623852,67.3902090138
2125329,I ,E ,192.026626802,64.4282992438
1198768,K ,H ,101.372180437,66.1458329411
933629,K ,H ,140.880190904,68.0295946453
1794915,D ,H ,182.472356578,70.4738025369
1980103,B ,C ,180.595866737,61.4838778462
603478,D ,G ,203.826197399,67.9113453784
655354,D ,A ,176.456648288,61.9312525204
2151533,F ,C ,165.05377795,65.6095260002
775533,E ,E ,160.536717987,62.2942517155
948555,A ,F ,164.082904621,63.4915400141
1273816,F ,C ,226.489372273,63.6323316668
1098839,K ,C ,171.859789997,55.6215941674
611039,G ,E ,221.965336291,70.6960503758
1292084,C ,A ,225.824716963,68.7386081423
1186017,G ,C ,179.304803866,59.0247513473
534963,E ,H ,172.217167692,73.051709044
821131,G ,D ,216.608662277,67.1096194982
940115,K ,H ,175.19891338,53.67863131
499774,E ,F ,171.064190702,58.0976838464
440578,B ,F ,223.16877805,71.6535604675
861038,D ,E ,149.023276533,69.1720379414
110839,D ,F ,242.016120963,61.2886276255
904421,E ,F ,152.233598373,60.5689019349
521468,F ,F ,183.568388951,69.2913322639
28769,E ,F ,202.524821334,63.8688865203
565264,E ,H ,174.46306504,60.3773671104
866996,D ,H ,171.926112136,67.154975361
1090154,C ,E ,219.418034501,68.7798050787
721868,C ,F ,166.798232914,61.559756984
659833,E ,D ,204.333513398,64.1130577541
901086,C ,E ,204.737560826,58.478283633
1119510,E ,E ,182.236544723,70.5933958861
66037,F ,C ,173.010289386,64.6602087605
273534,E ,E ,177.802113267,52.6050584514
500241,C ,E ,252.514616224,71.2624405832
198035,C ,E ,212.169668817,61.1932585619
648318,E ,E ,234.268453171,64.6219100336
424349,A ,E ,177.860008411,67.1502204435
149266,F ,E ,192.236702175,56.6318518934
46022,G ,E ,221.544730967,66.1604495116
182317,C ,E ,170.599115187,73.9639798445
1479003,D ,D ,235.494042184,66.1949071848
1111071,E ,E ,173.556655186,72.5806578402
1331080,C ,G ,199.194041475,71.5850396156
377904,D ,D ,194.908240011,64.1583055212
1402582,D ,C ,182.007796563,67.6047462953
1318555,C ,C ,206.214951191,61.1037730612
1363388,D ,C ,173.234989467,59.9235375132
1528879,E ,D ,180.194176576,67.5813794287
70591,F ,F ,169.466232774,60.2900302931
1330144,H ,E ,219.691893086,63.2756013162
1421972,K ,E ,191.533934877,65.1225884484
1267839,G ,F ,208.452593796,69.2545076943
1584073,D ,G ,219.599843298,65.2129104883
1597585,D ,G ,179.574336909,61.8422237756
1474183,F ,H ,274.328472084,64.7789999994
1586343,D ,E ,251.695031288,67.2729379907
1568363,C ,G ,180.905010165,73.146529625
1436150,D ,D ,182.867135802,74.5514554869
1491302,E ,F ,207.562304538,63.7471926722
1587791,D ,G ,135.427449131,69.2813635721
1553802,E ,F ,141.028622941,66.750961467
684507,C ,H ,153.318392779,71.5066243134
1452181,D ,D ,253.38909072,67.7596332258
1622744,C ,C ,189.797877842,75.6721786738
1526776,F ,D ,150.92457344,71.7480761013
1618419,F ,D ,181.19438657,61.7601840538
1692334,C ,G ,209.465628004,71.3091633328
1561586,B ,E ,225.243692472,77.3088362339
1602470,C ,C ,213.010622903,76.1779116458
1634877,D ,F ,201.732064139,53.4917541307
1691061,C ,D ,229.585949374,71.8798949748
1552577,B ,F ,116.673694351,69.6389549812
1579765,D ,F ,226.809552815,60.6819455759
1747355,D ,G ,170.701037048,59.5439187839
1558173,C ,E ,226.876190466,71.8605179929
1712711,C ,D ,198.393000791,62.9963804108
1775129,C ,C ,241.681078622,70.0615578642
1763478,C ,F ,165.040218258,64.5834295487
1716580,B ,F ,161.30228195,62.4636789178
1747980,F ,F ,171.758551091,65.6140221705
1705836,D ,C ,172.024728449,80.2306959088
1523607,C ,D ,224.99098114,59.1898230818
1796179,B ,F ,221.491000249,62.0386403036
1874624,F ,E ,170.462070784,65.6547606583
1766844,C ,E ,169.20914683,62.2305089418
1912012,B ,G ,236.780886323,68.7585371258
1861525,D ,C ,249.065860881,68.8056353859
1880229,F ,H ,183.440133326,67.2024114664
2018539,E ,G ,218.627976679,65.6448234531
1929997,D ,C ,181.463813844,58.4625323417
1704891,D ,F ,228.869017928,61.9206173714
1606003,C ,F ,250.919017158,68.0325739627
1736144,E ,F ,167.86485107,62.1279436989
1727074,C ,F ,181.854730172,62.951792268
1810264,G ,E ,216.03212216,63.8780479319
1748925,G ,E ,155.633691821,62.0076062552
1837049,A ,E ,192.914641062,66.9765466841
1885644,F ,G ,228.330502497,61.1876676274
1966954,B ,E ,217.869989026,59.7374961004
1670578,F ,H ,181.564520992,68.2798555338
2032764,E ,E ,211.948046448,59.0311481754
1843422,D ,F ,186.064911327,64.1410604933
2101118,A ,F ,193.482600942,67.083425831
1844337,C ,E ,209.917337266,61.1778458951
2035437,G ,C ,224.453428754,75.9198651217
2006543,B ,E ,197.297969271,72.8311273468
2117164,D ,C ,234.632018486,69.4511017857
2012483,F ,G ,179.697286015,69.8563670283
1893427,G ,C ,223.527096395,62.1595547878
1986907,E ,C ,277.61360285,69.5713815223
2152691,C ,A ,170.162526124,72.0246050912
2023052,C ,C ,197.000574731,61.3767569856
2009728,E ,D ,212.794048556,59.7960170397
1990362,E ,E ,235.393942809,70.2694563746
2048284,B ,D ,221.605893188,53.3121649612
2002095,E ,D ,230.425452903,67.2914539165
1932096,A ,C ,204.203616641,66.7591027649
1751055,F ,C ,242.773843387,65.3838656873
2028378,C ,D ,257.716019108,65.1420860081
2156040,F ,C ,213.166925584,64.5459250325
2119472,J ,F ,218.416234631,71.5707212587
2043531,D ,C ,236.791518179,61.6234401115
1740813,C ,G ,210.730141379,65.1211121004
2156101,B ,A ,192.214193823,68.9097380678
2156033,B ,F ,207.443639198,69.1969840919
2155920,E ,E ,151.335359562,65.2938902625
2084251,C ,E ,236.276807145,77.503688721
2156156,B ,B ,222.761614275,68.7767627835
2156019,F ,C ,211.406075622,70.8112140945
2124803,F ,G ,208.978505253,57.5815697114
2011509,A ,E ,187.682043966,58.9015968146
2144450,B ,H ,198.858326532,73.2568396618
1859775,F ,H ,243.736204412,69.5228438607
2132754,E ,C ,195.878140093,75.2208229152
1779462,A ,F ,210.978285314,67.0689394955
2153513,D ,C ,184.113519114,70.428123558
1816037,G ,F ,244.360430817,65.503066374
2136844,C ,F ,229.75576607,70.9164173843
2078236,A ,E ,241.713088644,62.8082037705
238540,C ,E ,241.033153691,55.6142516851
154574,H ,E ,137.660570256,71.7977977431
2118147,C ,F ,155.853311444,70.1197205142
564007,F ,E ,205.269121591,72.044683729
1647303,A ,F ,195.615857407,58.6399433934
1077438,K ,H ,211.573773364,60.8104761812
936675,E ,E ,192.852945779,66.0789342484
2155944,G ,F ,226.20952413,59.1523090823
100410,G ,D ,203.613607021,66.638950883
662031,F ,G ,167.162206826,67.1046228838
1461930,D ,C ,208.728554407,57.9051801528
43816,C ,E ,164.069300121,62.404999029
1108002,F ,E ,220.318245182,66.3195415624
2027555,E ,H ,174.176129906,62.8199438348
1629576,D ,F ,223.293769249,60.6195134713
1595949,C ,B ,250.846047502,58.4399969336
2155814,E ,H ,266.086248217,63.3521249523
426497,E ,D ,183.366014787,69.5632099736
537759,C ,E ,192.02192474,61.2028297458
2100746,C ,G ,213.385959845,61.8766238007
2101989,B ,E ,217.771098473,65.0114384692
2046686,E ,D ,178.966752416,60.7679748895
2155753,E ,C ,165.384038371,76.5320455416
16803,D ,F ,174.053560241,69.9305485882
2129037,D ,G ,150.050537566,63.2834649438
1982268,B ,C ,130.052139058,69.0871285663
2108827,C ,F ,172.560505364,71.2600801688
1781892,C ,A ,176.168648286,69.1737851246
1807295,C ,A ,195.629794607,65.5022470754
1754803,B ,A ,227.977384273,75.3751926964
2046501,B ,A ,205.070430824,62.4355427649
1738926,B ,F ,175.089786222,66.1271059786
2072883,C ,C ,210.390927571,65.0057507144
1426922,K ,H ,202.85621778,67.0581502123
1705393,B ,E ,228.763023212,69.4101265171
1845389,D ,C ,192.008895702,67.5144170224
1941272,A ,F ,205.743041803,64.3025379785
1906295,E ,C ,200.857745244,76.6254218262
2148427,A ,E ,195.953103235,60.1766757818
2117416,B ,E ,204.649237552,72.1524970435
821414,D ,H ,203.075681697,67.1352670837
1167474,G ,E ,236.424678497,69.1141847531
1285086,D ,F ,221.821222518,71.4954956731
201629,C ,F ,235.788258865,59.3420944017
1806557,E ,F ,168.882403652,68.9611345694
208963,E ,F ,213.806724734,71.883043059
2139524,B ,E ,198.778077067,66.7440784062
2138992,B ,G ,232.45479042,70.0515105076
1488647,E ,C ,159.313832622,72.8288078551
2156118,C ,G ,205.631739835,59.3948893977
1339222,C ,E ,210.879839832,65.6199136103
77279,I ,C ,220.199636815,59.4285961141
1364231,D ,C ,207.336024662,64.8114135278
1522242,C ,B ,205.083792061,66.8516706766
1604825,J ,E ,159.279202516,70.3653055436
78436,E ,E ,207.930594567,67.6263878556
2049335,A ,F ,154.494155646,64.9347645338
2072890,C ,C ,185.690645173,64.5353322851
2141398,A ,E ,283.941842624,67.8257218063
1753967,D ,F ,188.061224036,57.4042883183
1558838,F ,C ,224.211343958,65.4704300642
1833805,F ,G ,241.20071626,65.3216012106
1567403,C ,E ,204.357036733,66.6628114529
1791181,B ,F ,210.128926673,65.5970465491
2136493,A ,E ,136.422683788,67.9426278297
1870619,G ,B ,224.296335938,65.4392203479
1764123,J ,C ,182.154541165,65.0894703088
1962291,B ,F ,142.368389534,62.1535659654
2122625,C ,E ,187.47617055,66.276617343
2088136,E ,E ,175.689241846,62.0931154582
2049519,C ,C ,230.161537667,67.9257818592
691482,B ,E ,173.442757643,72.7998334541
2153360,C ,E ,185.210191763,67.6015568728
2155913,B ,F ,231.073794874,58.808467051
638111,C ,G ,170.838541546,59.68856894
1674408,C ,E ,195.530755177,75.7924293074
1735314,D ,B ,155.472629817,64.9871023071
1519006,F ,C ,211.515897755,66.3202702056
1729085,C ,C ,212.201341746,75.3164280387
1807806,F ,E ,202.448596069,59.8710222823
1867183,C ,C ,243.536606473,63.131874079
2034829,F ,E ,220.064763982,57.3265253093
1784039,B ,E ,195.375139023,69.497653954
1518245,E ,F ,190.122367361,57.3026226291
1915709,B ,F ,204.012127876,58.0749852142
1493221,E ,G ,220.997830141,73.2626670457
1658613,D ,B ,124.019970657,65.534236939
1057973,G ,F ,238.831262978,60.7139247437
1315080,F ,F ,211.200862047,69.9686265217
1729344,C ,F ,175.006226775,62.5137241501
1903713,E ,E ,165.879401592,64.522694423
1502916,D ,F ,183.25475466,72.5271442917
1937565,B ,E ,166.744633561,70.4884431032
1661743,C ,F ,171.857444989,70.3534576106
448802,F ,E ,160.143350135,62.4248231904
2156095,B ,E ,221.290035838,64.2127699971
1307993,E ,E ,182.702450324,63.7996475254
1539608,E ,B ,194.790924102,68.3277042655
1684681,D ,F ,178.195850225,60.8151748752
1711097,C ,G ,202.116973666,65.981753999
845502,D ,E ,204.795436646,68.1659948623
207744,D ,E ,141.498927095,71.2630609428
184311,F ,E ,178.443850292,67.3398281761
1072495,D ,F ,230.747471899,61.1516989179
601511,F ,H ,224.316729617,70.6657999928
1431414,F ,F ,268.560157488,72.9099143072
1169454,C ,F ,165.361759381,65.7443990907
56243,D ,E ,273.897719325,70.8551275555
18524,D ,E ,212.377491062,69.8724061185
1615357,B ,F ,191.424097717,69.664851405
2008196,D ,C ,166.462424181,71.1555802154
2049861,C ,E ,181.108828384,59.1448061612
2001609,G ,C ,214.179203909,72.1436579649
2119656,B ,H ,184.524377421,70.0793129849
1992366,B ,C ,183.408136819,65.1129878138
2155975,A ,E ,198.989315071,65.5417800568
304511,C ,E ,211.896306464,55.7071002488
136396,C ,F ,235.939545098,65.9513708069
2093567,B ,F ,212.970750998,73.0777416207
2011554,A ,F ,209.438402452,62.813743701
2156002,D ,C ,195.865467133,64.9779538799
171854,F ,E ,163.796406566,66.4414379472
952675,C ,E ,166.866376955,67.6258770026
2028569,A ,F ,205.960753599,68.174960775
1826784,G ,E ,218.606341508,71.9529662875
2107929,C ,E ,149.353179068,62.444674657
2079615,D ,G ,210.585337654,59.0529609087
2156088,C ,E ,241.822467867,65.9467846054
576741,F ,F ,168.33732276,69.4820687024
627238,D ,E ,182.415841414,83.3557892045
257916,F ,D ,180.437657455,66.3690764667
844000,J ,F ,252.752689842,64.3386657361
692939,E ,E ,265.717629867,75.464160647
925549,F ,F ,254.709471025,59.2781659425
1485752,D ,G ,206.685965087,76.9941453707
1539738,C ,F ,196.649181816,71.3585935808
1668223,B ,F ,215.716336305,63.8634722423
1489873,D ,C ,223.811163304,68.6583112242
1521894,F ,G ,176.538384252,67.5308482963
1688375,B ,F ,209.81150209,66.4595734855
1750256,B ,C ,231.428787987,60.1225613378
1886405,K ,E ,212.205952073,73.6035180161
1612912,C ,F ,189.093514457,61.8441965861
2123981,B ,G ,183.40050426,67.8346275085
2040707,C ,G ,224.890218776,60.2125666403
2155937,D ,A ,196.588993108,61.4796368226
1592108,B ,F ,200.257279763,74.1232937501
2155906,C ,F ,222.904901053,69.8465614001
2011493,B ,E ,204.418066546,68.0285008893
646260,C ,G ,282.61279795,62.7125121502
634243,F ,B ,209.321449927,66.7353685932
1356243,E ,C ,240.62105918,72.3083418652
2155777,B ,C ,233.187247116,68.6385761268
1809961,B ,F ,179.334584933,65.0144747162
1776546,H ,G ,201.81598263,56.1300246262
1106312,K ,E ,213.21333633,65.4521515549
471749,E ,H ,192.867443119,66.4818351308
2143590,D ,C ,187.78252501,62.8655433156
1752106,G ,B ,188.318278328,58.1249992855
2025780,D ,E ,173.342858562,71.5438855639
1917758,C ,E ,188.327168588,65.9211807035
1658033,D ,F ,222.766445822,70.1028790673
1585650,E ,E ,199.965801437,65.550423621
2117935,A ,F ,199.094250457,67.5863383951
2139012,D ,E ,194.847557716,66.8515141743
2012476,F ,G ,158.309004372,54.2769779114
1807349,A ,F ,156.636465235,67.8853496041
1840315,C ,H ,140.100139115,71.7284077486
1910223,C ,E ,195.984855113,64.0372942503
2156125,E ,G ,183.335735454,66.9193131236
1033847,E ,D ,221.776785503,72.3461427364
2101392,D ,D ,221.041180501,63.0268932838
1804041,B ,B ,215.481532943,64.5725454457
1780550,C ,G ,163.732792837,70.7433016334
1725667,C ,F ,209.616912944,65.9743702097
1553475,D ,A ,186.842898372,68.5852029843
2136134,F ,E ,209.992905637,62.013395396
2033792,H ,C ,215.975337671,66.4475338487
1966022,G ,C ,206.117698035,65.4150896497
1710304,C ,H ,153.744805651,70.9952178632
1859164,D ,E ,155.624939607,68.7811476771
1412369,D ,C ,173.849188452,64.4202958819
926140,D ,C ,219.736354313,71.4057226171
1637038,C ,G ,221.953999892,67.2045701055
1524888,D ,C ,220.380632668,67.9047012988
1681376,C ,F ,202.003238931,68.7242369232
1671438,C ,F ,179.521915478,64.3961073273
2002064,B ,E ,188.363365109,76.2172192341
1937060,A ,F ,225.217779692,68.2332590222
316354,D ,E ,223.596742464,64.0850319754
2040691,C ,E ,230.931602209,76.1360473732
1429350,K ,E ,211.90403592,69.4611255338
1853100,C ,G ,186.427455767,73.0474306809
2063126,B ,G ,204.627558056,59.1140373487
1889895,B ,C ,222.804780988,69.173035211
1819465,C ,E ,195.462385434,66.1374949513
1556896,F ,F ,155.307618715,63.3025781916
2015187,C ,E ,177.420802853,63.9894251825
1657654,F ,G ,222.42824755,66.6054146755
1809756,J ,H ,205.257261254,69.8611053608
2040141,C ,A ,222.489150038,62.8458496772
1741780,D ,F ,187.321168535,64.1906108585
1819281,E ,E ,198.941540582,67.9652762591
2156286,D ,C ,234.338950723,56.0063122268
1888331,A ,C ,248.172222737,67.0425672258
1915440,C ,E ,177.320799984,59.4054372794
1539691,A ,D ,199.938392742,61.8111287111
1834888,E ,G ,184.179349607,64.9595714648
1903157,G ,F ,147.836078926,65.0219201847
2020259,B ,E ,197.049914738,65.1892862515
2113647,D ,G ,214.256445248,65.8393412597
2026541,G ,C ,194.482249118,65.640945807
